Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
Res,1Kg,130.00,150.00
2022-01-17,Aguacate Hass,1Kg,45.00,75.00
2022-01-17,Limón con semilla,1Kg,20.00,30.00
2022-01-17,Guayaba,1Kg,10.00,20.00
2022-01-17,Manzana Golden,1Kg,40.00,50.00
2022-01-17,Manzana Starking,1Kg,40.00,45.00
2022-01-17,Naranja mediana,1Kg,6.00,10.00
2022-01-17,Papaya maradol,1Kg,16.00,18.00
2022-01-17,Piña,1Kg,15.00,20.00
2022-01-17,Plátano,1Kg,10.00,15.00
2022-01-17,Sandía,1Kg,5.00,10.00
2022-01-17,Calabacita Italiana,1Kg,12.00,20.00
2022-01-17,Chile poblano,1Kg,36.00,40.00
2022-01-17,Chile serrano,1Kg,7.00,25.00
2022-01-17,Cebolla bola,1Kg,35.00,45.00
2022-01-17,Chayote sin espina,1Kg,20.00,25.00
2022-01-17,Jitomate Saladette,1Kg,12.00,18.00
2022-01-17,Lechuga romana,1Kg,10.00,17.00
2022-01-17,Papa alpha,1Kg,13.00,20.00
2022-01-17,Pepino,1Kg,10.00,18.00
2022-01-17,Tomate verde,1Kg,30.00,38.00
2022-01-17,Zanahoria mediana,1Kg,10.00,12.00
2022-01-18,Aceite Mixto,1Kg,30.00,44.00
2022-01-18,Arroz largo,1Kg,16.00,26.00
2022-01-18,Azúcar Estándar,1Kg,35.00,40.00
2022-01-18,Harina de Trigo,1Kg,12.00,16.00
2022-01-18,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-18,Frijol Negro,1Kg,23.00,26.00
2022-01-18,Huevo Blanco,1Kg,33.00,35.00
2022-01-18,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-18,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-18,Aguacate Hass,1Kg,45.00,75.00
2022-01-18,Limón con semilla,1Kg,20.00,30.00
2022-01-18,Guayaba,1Kg,10.00,20.00
2022-01-18,Manzana Golden,1Kg,40.00,50.00
2022-01-18,Manzana Starking,1Kg,40.00,45.00
2022-01-18,Naranja mediana,1Kg,6.00,10.00
2022-01-18,Papaya maradol,1Kg,16.00,18.00
2022-01-18,Piña,1Kg,15.00,20.00
2022-01-18,Plátano,1Kg,10.00,15.00
2022-01-18,Sandía,1Kg,5.00,10.00
2022-01-18,Calabacita Italiana,1Kg,12.00,20.00
2022-01-18,Chile poblano,1Kg,36.00,40.00
2022-01-18,Chile serrano,1Kg,7.00,25.00
2022-01-18,Cebolla bola,1Kg,35.00,45.00
2022-01-18,Chayote sin espina,1Kg,20.00,25.00
2022-01-18,Jitomate Saladette,1Kg,12.00,18.00
2022-01-18,Lechuga romana,1Kg,10.00,17.00
2022-01-18,Papa alpha,1Kg,13.00,20.00
2022-01-18,Pepino,1Kg,10.00,18.00
2022-01-18,Tomate verde,1Kg,30.00,38.00
2022-01-18,Zanahoria mediana,1Kg,10.00,12.00
2022-01-19,Aceite Mixto,1Kg,30.00,44.00
2022-01-19,Arroz largo,1Kg,16.00,26.00
2022-01-19,Azúcar Estándar,1Kg,35.00,40.00
2022-01-19,Harina de Trigo,1Kg,12.00,16.00
2022-01-19,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-19,Frijol Negro,1Kg,23.00,26.00
2022-01-19,Huevo Blanco,1Kg,33.00,35.00
2022-01-19,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-19,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-19,Aguacate Hass,1Kg,45.00,75.00
2022-01-19,Limón con semilla,1Kg,20.00,30.00
2022-01-19,Guayaba,1Kg,10.00,20.00
2022-01-19,Manzana Golden,1Kg,40.00,50.00
2022-01-19,Manzana Starking,1Kg,40.00,45.00
2022-01-19,Naranja mediana,1Kg,6.00,10.00
2022-01-19,Papaya maradol,1Kg,16.00,18.00
2022-01-19,Piña,1Kg,15.00,20.00
2022-01-19,Plátano,1Kg,10.00,15.00
2022-01-19,Sandía,1Kg,5.00,10.00
2022-01-19,Calabacita Italiana,1Kg,12.00,20.00
2022-01-19,Chile poblano,1Kg,36.00,40.00
2022-01-19,Chile serrano,1Kg,7.00,25.00
2022-01-19,Cebolla bola,1Kg,35.00,45.00
2022-01-19,Chayote sin espina,1Kg,20.00,25.00
2022-01-19,Jitomate Saladette,1Kg,12.00,18.00
2022-01-19,Lechuga romana,1Kg,10.00,17.00
2022-01-19,Papa alpha,1Kg,13.00,20.00
2022-01-19,Pepino,1Kg,10.00,18.00
2022-01-19,Tomate verde,1Kg,30.00,38.00
2022-01-19,Zanahoria mediana,1Kg,10.00,12.00
2022-01-20,Aceite Mixto,1Kg,30.00,44.00
2022-01-20,Arroz largo,1Kg,16.00,26.00
2022-01-20,Azúcar Estándar,1Kg,35.00,40.00
2022-01-20,Harina de Trigo,1Kg,12.00,16.00
2022-01-20,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-20,Frijol Negro,1Kg,23.00,26.00
2022-01-20,Huevo Blanco,1Kg,33.00,35.00
2022-01-20,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-20,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-20,Aguacate Hass,1Kg,45.00,75.00
2022-01-20,Limón con semilla,1Kg,20.00,30.00
2022-01-20,Guayaba,1Kg,10.00,20.00
2022-01-20,Manzana Golden,1Kg,40.00,50.00
2022-01-20,Manzana Starking,1Kg,40.00,45.00
2022-01-20,Naranja mediana,1Kg,6.00,10.00
2022-01-20,Papaya maradol,1Kg,16.00,18.00
2022-01-20,Piña,1Kg,15.00,20.00
2022-01-20,Plátano,1Kg,10.00,15.00
2022-01-20,Sandía,1Kg,5.00,10.00
2022-01-20,Calabacita Italiana,1Kg,12.00,20.00
2022-01-20,Chile poblano,1Kg,36.00,40.00
2022-01-20,Chile serrano,1Kg,7.00,25.00
2022-01-20,Cebolla bola,1Kg,35.00,45.00
2022-01-20,Chayote sin espina,1Kg,20.00,25.00
2022-01-20,Jitomate Saladette,1Kg,12.00,18.00
2022-01-20,Lechuga romana,1Kg,10.00,17.00
2022-01-20,Papa alpha,1Kg,13.00,20.00
2022-01-20,Pepino,1Kg,10.00,18.00
2022-01-20,Tomate verde,1Kg,30.00,38.00
2022-01-20,Zanahoria mediana,1Kg,10.00,12.00
2022-01-21,Aceite Mixto,1Kg,30.00,44.00
2022-01-21,Arroz largo,1Kg,16.00,26.00
2022-01-21,Azúcar Estándar,1Kg,35.00,40.00
2022-01-21,Harina de Trigo,1Kg,12.00,16.00
2022-01-21,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-21,Frijol Negro,1Kg,23.00,26.00
2022-01-21,Huevo Blanco,1Kg,33.00,35.00
2022-01-21,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-21,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-21,Aguacate Hass,1Kg,45.00,75.00
2022-01-21,Limón con semilla,1Kg,20.00,30.00
2022-01-21,Guayaba,1Kg,10.00,20.00
2022-01-21,Manzana Golden,1Kg,40.00,50.00
2022-01-21,Manzana Starking,1Kg,40.00,45.00
2022-01-21,Naranja mediana,1Kg,6.00,10.00
2022-01-21,Papaya maradol,1Kg,16.00,18.00
2022-01-21,Piña,1Kg,15.00,20.00
2022-01-21,Plátano,1Kg,10.00,15.00
2022-01-21,Sandía,1Kg,5.00,10.00
2022-01-21,Calabacita Italiana,1Kg,12.00,20.00
2022-01-21,Chile poblano,1Kg,36.00,40.00
2022-01-21,Chile serrano,1Kg,7.00,25.00
2022-01-21,Cebolla bola,1Kg,35.00,45.00
2022-01-21,Chayote sin espina,1Kg,20.00,25.00
2022-01-21,Jitomate Saladette,1Kg,12.00,18.00
2022-01-21,Lechuga romana,1Kg,10.00,17.00
2022-01-21,Papa alpha,1Kg,13.00,20.00
2022-01-21,Pepino,1Kg,10.00,18.00
2022-01-21,Tomate verde,1Kg,30.00,38.00
2022-01-21,Zanahoria mediana,1Kg,10.00,12.00
2022-01-22,Aceite Mixto,1Kg,0.00,0.00
2022-01-22,Arroz largo,1Kg,0.00,0.00
2022-01-22,Azúcar Estándar,1Kg,0.00,0.00
2022-01-22,Harina de Trigo,1Kg,0.00,0.00
2022-01-22,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-01-22,Frijol Negro,1Kg,0.00,0.00
2022-01-22,Huevo Blanco,1Kg,0.00,0.00
2022-01-22,Carne Molida
Sirloin 90-10,1Kg,0.00,0.00
2022-01-22,Bistec Diezmillo de
Res,1Kg,0.00,0.00
2022-01-22,Aguacate Hass,1Kg,0.00,0.00
2022-01-22,Limón con semilla,1Kg,0.00,0.00
2022-01-22,Guayaba,1Kg,0.00,0.00
2022-01-22,Manzana Golden,1Kg,0.00,0.00
2022-01-22,Manzana Starking,1Kg,0.00,0.00
2022-01-22,Naranja mediana,1Kg,0.00,0.00
2022-01-22,Papaya maradol,1Kg,0.00,0.00
2022-01-22,Piña,1Kg,0.00,0.00
2022-01-22,Plátano,1Kg,0.00,0.00
2022-01-22,Sandía,1Kg,0.00,0.00
2022-01-22,Calabacita Italiana,1Kg,0.00,0.00
2022-01-22,Chile poblano,1Kg,0.00,0.00
2022-01-22,Chile serrano,1Kg,0.00,0.00
2022-01-22,Cebolla bola,1Kg,0.00,0.00
2022-01-22,Chayote sin espina,1Kg,0.00,0.00
2022-01-22,Jitomate Saladette,1Kg,0.00,0.00
2022-01-22,Lechuga romana,1Kg,0.00,0.00
2022-01-22,Papa alpha,1Kg,0.00,0.00
2022-01-22,Pepino,1Kg,0.00,0.00
2022-01-22,Tomate verde,1Kg,0.00,0.00
2022-01-22,Zanahoria mediana,1Kg,0.00,0.00
2022-01-23,Aceite Mixto,1Kg,0.00,0.00
2022-01-23,Arroz largo,1Kg,0.00,0.00
2022-01-23,Azúcar Estándar,1Kg,0.00,0.00
2022-01-23,Harina de Trigo,1Kg,0.00,0.00
2022-01-23,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-01-23,Frijol Negro,1Kg,0.00,0.00
2022-01-23,Huevo Blanco,1Kg,0.00,0.00
2022-01-23,Carne Molida
Sirloin 90-10,1Kg,0.00,0.00
2022-01-23,Bistec Diezmillo de
Res,1Kg,0.00,0.00
2022-01-23,Aguacate Hass,1Kg,0.00,0.00
2022-01-23,Limón con semilla,1Kg,0.00,0.00
2022-01-23,Guayaba,1Kg,0.00,0.00
2022-01-23,Manzana Golden,1Kg,0.00,0.00
2022-01-23,Manzana Starking,1Kg,0.00,0.00
2022-01-23,Naranja mediana,1Kg,0.00,0.00
2022-01-23,Papaya maradol,1Kg,0.00,0.00
2022-01-23,Piña,1Kg,0.00,0.00
2022-01-23,Plátano,1Kg,0.00,0.00
2022-01-23,Sandía,1Kg,0.00,0.00
2022-01-23,Calabacita Italiana,1Kg,0.00,0.00
2022-01-23,Chile poblano,1Kg,0.00,0.00
2022-01-23,Chile serrano,1Kg,0.00,0.00
2022-01-23,Cebolla bola,1Kg,0.00,0.00
2022-01-23,Chayote sin espina,1Kg,0.00,0.00
2022-01-23,Jitomate Saladette,1Kg,0.00,0.00
2022-01-23,Lechuga romana,1Kg,0.00,0.00
2022-01-23,Papa alpha,1Kg,0.00,0.00
2022-01-23,Pepino,1Kg,0.00,0.00
2022-01-23,Tomate verde,1Kg,0.00,0.00
2022-01-23,Zanahoria mediana,1Kg,0.00,0.00
2022-01-24,Aceite Mixto,1Kg,32.00,40.00
2022-01-24,Arroz largo,1Kg,16.00,26.00
2022-01-24,Azúcar Estándar,1Kg,35.00,40.00
2022-01-24,Harina de Trigo,1Kg,12.00,16.00
2022-01-24,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-24,Frijol Negro,1Kg,23.00,26.00
2022-01-24,Huevo Blanco,1Kg,33.00,35.00
2022-01-24,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-24,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-24,Aguacate Hass,1Kg,45.00,75.00
2022-01-24,Limón con semilla,1Kg,20.00,30.00
2022-01-24,Guayaba,1Kg,10.00,20.00
2022-01-24,Manzana Golden,1Kg,40.00,50.00
2022-01-24,Manzana Starking,1Kg,40.00,45.00
2022-01-24,Naranja mediana,1Kg,6.00,10.00
2022-01-24,Papaya maradol,1Kg,16.00,18.00
2022-01-24,Piña,1Kg,15.00,20.00
2022-01-24,Plátano,1Kg,10.00,15.00
2022-01-24,Sandía,1Kg,5.00,10.00
2022-01-24,Calabacita Italiana,1Kg,12.00,20.00
2022-01-24,Chile poblano,1Kg,36.00,40.00
2022-01-24,Chile serrano,1Kg,7.00,25.00
2022-01-24,Cebolla bola,1Kg,35.00,45.00
2022-01-24,Chayote sin espina,1Kg,20.00,25.00
2022-01-24,Jitomate Saladette,1Kg,12.00,18.00
2022-01-24,Lechuga romana,1Kg,10.00,17.00
2022-01-24,Papa alpha,1Kg,13.00,20.00
2022-01-24,Pepino,1Kg,10.00,18.00
2022-01-24,Tomate verde,1Kg,30.00,38.00
2022-01-24,Zanahoria mediana,1Kg,10.00,12.00
2022-01-24,Aceite Mixto,1Kg,32.00,40.00
2022-01-24,Arroz largo,1Kg,16.00,26.00
2022-01-24,Azúcar Estándar,1Kg,35.00,40.00
2022-01-24,Harina de Trigo,1Kg,12.00,16.00
2022-01-24,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-24,Frijol Negro,1Kg,23.00,26.00
2022-01-24,Huevo Blanco,1Kg,33.00,35.00
2022-01-24,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-24,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-24,Aguacate Hass,1Kg,45.00,75.00
2022-01-24,Limón con semilla,1Kg,20.00,30.00
2022-01-24,Guayaba,1Kg,10.00,20.00
2022-01-24,Manzana Golden,1Kg,40.00,50.00
2022-01-24,Manzana Starking,1Kg,40.00,45.00
2022-01-24,Naranja mediana,1Kg,6.00,10.00
2022-01-24,Papaya maradol,1Kg,16.00,18.00
2022-01-24,Piña,1Kg,15.00,20.00
2022-01-24,Plátano,1Kg,10.00,15.00
2022-01-24,Sandía,1Kg,5.00,10.00
2022-01-24,Calabacita Italiana,1Kg,12.00,20.00
2022-01-24,Chile poblano,1Kg,36.00,40.00
2022-01-24,Chile serrano,1Kg,7.00,25.00
2022-01-24,Cebolla bola,1Kg,35.00,45.00
2022-01-24,Chayote sin espina,1Kg,20.00,25.00
2022-01-24,Jitomate Saladette,1Kg,12.00,18.00
2022-01-24,Lechuga romana,1Kg,10.00,17.00
2022-01-24,Papa alpha,1Kg,13.00,20.00
2022-01-24,Pepino,1Kg,10.00,18.00
2022-01-24,Tomate verde,1Kg,30.00,38.00
2022-01-24,Zanahoria mediana,1Kg,10.00,12.00
2022-01-26,Aceite Mixto,1Kg,32.00,40.00
2022-01-26,Arroz largo,1Kg,16.00,26.00
2022-01-26,Azúcar Estándar,1Kg,35.00,40.00
2022-01-26,Harina de Trigo,1Kg,12.00,16.00
2022-01-26,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-26,Frijol Negro,1Kg,23.00,26.00
2022-01-26,Huevo Blanco,1Kg,33.00,35.00
2022-01-26,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-26,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-26,Aguacate Hass,1Kg,45.00,75.00
2022-01-26,Limón con semilla,1Kg,20.00,30.00
2022-01-26,Guayaba,1Kg,10.00,20.00
2022-01-26,Manzana Golden,1Kg,40.00,50.00
2022-01-26,Manzana Starking,1Kg,40.00,45.00
2022-01-26,Naranja mediana,1Kg,6.00,10.00
2022-01-26,Papaya maradol,1Kg,16.00,18.00
2022-01-26,Piña,1Kg,15.00,20.00
2022-01-26,Plátano,1Kg,10.00,15.00
2022-01-26,Sandía,1Kg,5.00,10.00
2022-01-26,Calabacita Italiana,1Kg,12.00,20.00
2022-01-26,Chile poblano,1Kg,36.00,40.00
2022-01-26,Chile serrano,1Kg,7.00,25.00
2022-01-26,Cebolla bola,1Kg,35.00,45.00
2022-01-26,Chayote sin espina,1Kg,20.00,25.00
2022-01-26,Jitomate Saladette,1Kg,12.00,18.00
2022-01-26,Lechuga romana,1Kg,10.00,17.00
2022-01-26,Papa alpha,1Kg,13.00,20.00
2022-01-26,Pepino,1Kg,10.00,18.00
2022-01-26,Tomate verde,1Kg,30.00,38.00
2022-01-26,Zanahoria mediana,1Kg,10.00,12.00
2022-01-27,Aceite Mixto,1Kg,32.00,40.00
2022-01-27,Arroz largo,1Kg,16.00,26.00
2022-01-27,Azúcar Estándar,1Kg,35.00,40.00
2022-01-27,Harina de Trigo,1Kg,12.00,16.00
2022-01-27,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-27,Frijol Negro,1Kg,23.00,26.00
2022-01-27,Huevo Blanco,1Kg,33.00,35.00
2022-01-27,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-27,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-27,Aguacate Hass,1Kg,45.00,75.00
2022-01-27,Limón con semilla,1Kg,20.00,30.00
2022-01-27,Guayaba,1Kg,10.00,20.00
2022-01-27,Manzana Golden,1Kg,40.00,50.00
2022-01-27,Manzana Starking,1Kg,40.00,45.00
2022-01-27,Naranja mediana,1Kg,6.00,10.00
2022-01-27,Papaya maradol,1Kg,16.00,18.00
2022-01-27,Piña,1Kg,15.00,20.00
2022-01-27,Plátano,1Kg,10.00,15.00
2022-01-27,Sandía,1Kg,5.00,10.00
2022-01-27,Calabacita Italiana,1Kg,12.00,20.00
2022-01-27,Chile poblano,1Kg,36.00,40.00
2022-01-27,Chile serrano,1Kg,7.00,25.00
2022-01-27,Cebolla bola,1Kg,35.00,45.00
2022-01-27,Chayote sin espina,1Kg,20.00,25.00
2022-01-27,Jitomate Saladette,1Kg,12.00,18.00
2022-01-27,Lechuga romana,1Kg,10.00,17.00
2022-01-27,Papa alpha,1Kg,13.00,20.00
2022-01-27,Pepino,1Kg,10.00,18.00
2022-01-27,Tomate verde,1Kg,30.00,38.00
2022-01-27,Zanahoria mediana,1Kg,10.00,12.00
2022-01-28,Aceite Mixto,1Kg,32.00,40.00
2022-01-28,Arroz largo,1Kg,16.00,26.00
2022-01-28,Azúcar Estándar,1Kg,35.00,40.00
2022-01-28,Harina de Trigo,1Kg,12.00,16.00
2022-01-28,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-28,Frijol Negro,1Kg,23.00,26.00
2022-01-28,Huevo Blanco,1Kg,33.00,35.00
2022-01-28,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-28,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-28,Aguacate Hass,1Kg,45.00,75.00
2022-01-28,Limón con semilla,1Kg,20.00,30.00
2022-01-28,Guayaba,1Kg,10.00,20.00
2022-01-28,Manzana Golden,1Kg,40.00,50.00
2022-01-28,Manzana Starking,1Kg,40.00,45.00
2022-01-28,Naranja mediana,1Kg,6.00,10.00
2022-01-28,Papaya maradol,1Kg,16.00,18.00
2022-01-28,Piña,1Kg,15.00,20.00
2022-01-28,Plátano,1Kg,10.00,15.00
2022-01-28,Sandía,1Kg,5.00,10.00
2022-01-28,Calabacita Italiana,1Kg,12.00,20.00
2022-01-28,Chile poblano,1Kg,36.00,40.00
2022-01-28,Chile serrano,1Kg,7.00,25.00
2022-01-28,Cebolla bola,1Kg,35.00,45.00
2022-01-28,Chayote sin espina,1Kg,20.00,25.00
2022-01-28,Jitomate Saladette,1Kg,12.00,18.00
2022-01-28,Lechuga romana,1Kg,10.00,17.00
2022-01-28,Papa alpha,1Kg,13.00,20.00
2022-01-28,Pepino,1Kg,10.00,18.00
2022-01-28,Tomate verde,1Kg,30.00,38.00
2022-01-28,Zanahoria mediana,1Kg,10.00,12.00
2022-01-29,Aceite Mixto,1Kg,0.00,0.00
2022-01-29,Arroz largo,1Kg,0.00,0.00
2022-01-29,Azúcar Estándar,1Kg,0.00,0.00
2022-01-29,Harina de Trigo,1Kg,0.00,0.00
2022-01-29,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-01-29,Frijol Negro,1Kg,0.00,0.00
2022-01-29,Huevo Blanco,1Kg,0.00,0.00
2022-01-29,Carne Molida
Sirloin 90-10,1Kg,0.00,0.00
2022-01-29,Bistec Diezmillo de
Res,1Kg,0.00,0.00
2022-01-29,Aguacate Hass,1Kg,0.00,0.00
2022-01-29,Limón con semilla,1Kg,0.00,0.00
2022-01-29,Guayaba,1Kg,0.00,0.00
2022-01-29,Manzana Golden,1Kg,0.00,0.00
2022-01-29,Manzana Starking,1Kg,0.00,0.00
2022-01-29,Naranja mediana,1Kg,0.00,0.00
2022-01-29,Papaya maradol,1Kg,0.00,0.00
2022-01-29,Piña,1Kg,0.00,0.00
2022-01-29,Plátano,1Kg,0.00,0.00
2022-01-29,Sandía,1Kg,0.00,0.00
2022-01-29,Calabacita Italiana,1Kg,0.00,0.00
2022-01-29,Chile poblano,1Kg,0.00,0.00
2022-01-29,Chile serrano,1Kg,0.00,0.00
2022-01-29,Cebolla bola,1Kg,0.00,0.00
2022-01-29,Chayote sin espina,1Kg,0.00,0.00
2022-01-29,Jitomate Saladette,1Kg,0.00,0.00
2022-01-29,Lechuga romana,1Kg,0.00,0.00
2022-01-29,Papa alpha,1Kg,0.00,0.00
2022-01-29,Pepino,1Kg,0.00,0.00
2022-01-29,Tomate verde,1Kg,0.00,0.00
2022-01-29,Zanahoria mediana,1Kg,0.00,0.00
2022-01-30,Aceite Mixto,1Kg,0.00,0.00
2022-01-30,Arroz largo,1Kg,0.00,0.00
2022-01-30,Azúcar Estándar,1Kg,0.00,0.00
2022-01-30,Harina de Trigo,1Kg,0.00,0.00
2022-01-30,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-01-30,Frijol Negro,1Kg,0.00,0.00
2022-01-30,Huevo Blanco,1Kg,0.00,0.00
2022-01-30,Carne Molida
Sirloin 90-10,1Kg,0.00,0.00
2022-01-30,Bistec Diezmillo de
Res,1Kg,0.00,0.00
2022-01-30,Aguacate Hass,1Kg,0.00,0.00
2022-01-30,Limón con semilla,1Kg,0.00,0.00
2022-01-30,Guayaba,1Kg,0.00,0.00
2022-01-30,Manzana Golden,1Kg,0.00,0.00
2022-01-30,Manzana Starking,1Kg,0.00,0.00
2022-01-30,Naranja mediana,1Kg,0.00,0.00
2022-01-30,Papaya maradol,1Kg,0.00,0.00
2022-01-30,Piña,1Kg,0.00,0.00
2022-01-30,Plátano,1Kg,0.00,0.00
2022-01-30,Sandía,1Kg,0.00,0.00
2022-01-30,Calabacita Italiana,1Kg,0.00,0.00
2022-01-30,Chile poblano,1Kg,0.00,0.00
2022-01-30,Chile serrano,1Kg,0.00,0.00
2022-01-30,Cebolla bola,1Kg,0.00,0.00
2022-01-30,Chayote sin espina,1Kg,0.00,0.00
2022-01-30,Jitomate Saladette,1Kg,0.00,0.00
2022-01-30,Lechuga romana,1Kg,0.00,0.00
2022-01-30,Papa alpha,1Kg,0.00,0.00
2022-01-30,Pepino,1Kg,0.00,0.00
2022-01-30,Tomate verde,1Kg,0.00,0.00
2022-01-30,Zanahoria mediana,1Kg,0.00,0.00
2022-01-31,Aceite Mixto,1Kg,32.00,40.00
2022-01-31,Arroz largo,1Kg,16.00,26.00
2022-01-31,Azúcar Estándar,1Kg,35.00,40.00
2022-01-31,Harina de Trigo,1Kg,12.00,16.00
2022-01-31,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-31,Frijol Negro,1Kg,23.00,26.00
2022-01-31,Huevo Blanco,1Kg,33.00,35.00
2022-01-31,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-01-31,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-01-31,Aguacate Hass,1Kg,45.00,75.00
2022-01-31,Limón con semilla,1Kg,20.00,30.00
2022-01-31,Guayaba,1Kg,10.00,20.00
2022-01-31,Manzana Golden,1Kg,40.00,50.00
2022-01-31,Manzana Starking,1Kg,40.00,45.00
2022-01-31,Naranja mediana,1Kg,6.00,10.00
2022-01-31,Papaya maradol,1Kg,16.00,18.00
2022-01-31,Piña,1Kg,15.00,20.00
2022-01-31,Plátano,1Kg,10.00,15.00
2022-01-31,Sandía,1Kg,5.00,10.00
2022-01-31,Calabacita Italiana,1Kg,12.00,20.00
2022-01-31,Chile poblano,1Kg,36.00,40.00
2022-01-31,Chile serrano,1Kg,7.00,25.00
2022-01-31,Cebolla bola,1Kg,35.00,45.00
2022-01-31,Chayote sin espina,1Kg,20.00,25.00
2022-01-31,Jitomate Saladette,1Kg,12.00,18.00
2022-01-31,Lechuga romana,1Kg,10.00,17.00
2022-01-31,Papa alpha,1Kg,13.00,20.00
2022-01-31,Pepino,1Kg,10.00,18.00
2022-01-31,Tomate verde,1Kg,30.00,38.00
2022-01-31,Zanahoria mediana,1Kg,10.00,12.00
2022-02-01,Aceite Mixto,1Kg,32.00,40.00
2022-02-01,Arroz largo,1Kg,16.00,26.00
2022-02-01,Azúcar Estándar,1Kg,35.00,40.00
2022-02-01,Harina de Trigo,1Kg,12.00,16.00
2022-02-01,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-01,Frijol Negro,1Kg,23.00,26.00
2022-02-01,Huevo Blanco,1Kg,33.00,35.00
2022-02-01,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-02-01,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-02-01,Aguacate Hass,1Kg,45.00,75.00
2022-02-01,Limón con semilla,1Kg,20.00,30.00
2022-02-01,Guayaba,1Kg,10.00,20.00
2022-02-01,Manzana Golden,1Kg,40.00,50.00
2022-02-01,Manzana Starking,1Kg,40.00,45.00
2022-02-01,Naranja mediana,1Kg,6.00,10.00
2022-02-01,Papaya maradol,1Kg,16.00,18.00
2022-02-01,Piña,1Kg,15.00,20.00
2022-02-01,Plátano,1Kg,10.00,15.00
2022-02-01,Sandía,1Kg,5.00,10.00
2022-02-01,Calabacita Italiana,1Kg,12.00,20.00
2022-02-01,Chile poblano,1Kg,36.00,40.00
2022-02-01,Chile serrano,1Kg,7.00,25.00
2022-02-01,Cebolla bola,1Kg,35.00,45.00
2022-02-01,Chayote sin espina,1Kg,20.00,25.00
2022-02-01,Jitomate Saladette,1Kg,12.00,18.00
2022-02-01,Lechuga romana,1Kg,10.00,17.00
2022-02-01,Papa alpha,1Kg,13.00,20.00
2022-02-01,Pepino,1Kg,10.00,18.00
2022-02-01,Tomate verde,1Kg,30.00,38.00
2022-02-01,Zanahoria mediana,1Kg,10.00,12.00
2022-02-02,Aceite Mixto,1Kg,32.00,40.00
2022-02-02,Arroz largo,1Kg,16.00,26.00
2022-02-02,Azúcar Estándar,1Kg,35.00,40.00
2022-02-02,Harina de Trigo,1Kg,12.00,16.00
2022-02-02,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-02,Frijol Negro,1Kg,23.00,26.00
2022-02-02,Huevo Blanco,1Kg,33.00,35.00
2022-02-02,Carne Molida
Sirloin 90-10,1Kg,130.00,148.00
2022-02-02,Bistec Diezmillo de
Res,1Kg,130.00,150.00
2022-02-02,Aguacate Hass,1Kg,45.00,75.00
2022-02-02,Limón con semilla,1Kg,20.00,30.00
2022-02-02,Guayaba,1Kg,10.00,20.00
2022-02-02,Manzana Golden,1Kg,40.00,50.00
2022-02-02,Manzana Starking,1Kg,40.00,45.00
2022-02-02,Naranja mediana,1Kg,6.00,10.00
2022-02-02,Papaya maradol,1Kg,16.00,18.00
2022-02-02,Piña,1Kg,15.00,20.00
2022-02-02,Plátano,1Kg,10.00,15.00
2022-02-02,Sandía,1Kg,5.00,10.00
